timestamp,shift,category,subcategory,time_span,aggregate,source_sheet
2022-12-09 00:00:00,2.0,Другие,КЕГОК,540.0,МШР №1,декабрь 2022г 
2022-12-09 00:00:00,2.0,Мех,ППР,720.0,МШЦ №2,декабрь 2022г 
2022-12-09 00:00:00,2.0,Тех,перегруз,48.0,МШР №3,декабрь 2022г 
2022-12-09 00:00:00,2.0,Другие,КЕГОК,540.0,МШР №3,декабрь 2022г 
2022-12-09 00:00:00,2.0,Другие,КЕГОК,540.0,МШЦ №4,декабрь 2022г 
2022-12-09 00:00:00,2.0,Другие,КЕГОК,540.0,МШР №5,декабрь 2022г 
2022-12-10 00:00:00,1.0,Тех,перегруз,61.0,МШР №1,декабрь 2022г 
2022-12-10 00:00:00,1.0,Другие,КЕГОК,49.0,МШР №1,декабрь 2022г 
2022-12-10 00:00:00,1.0,Мех,ППР,720.0,МШЦ №2,декабрь 2022г 
2022-12-10 00:00:00,1.0,Тех,перегруз,103.0,МШР №3,декабрь 2022г 
2022-12-10 00:00:00,1.0,Другие,КЕГОК,65.0,МШР №3,декабрь 2022г 
2022-12-10 00:00:00,1.0,Тех,перегруз,23.0,МШЦ №4,декабрь 2022г 
2022-12-10 00:00:00,1.0,Другие,КЕГОК,52.0,МШЦ №4,декабрь 2022г 
2022-12-10 00:00:00,1.0,Другие,,160.0,МШР №5,декабрь 2022г 
2022-12-10 00:00:00,2.0,Тех,разгрузка шаров и перегруз,164.0,МШР №1,декабрь 2022г 
2022-12-10 00:00:00,2.0,Мех,ППР,720.0,МШЦ №2,декабрь 2022г 
2022-12-10 00:00:00,2.0,Тех,разгрузка шаров и перегруз,257.0,МШР №3,декабрь 2022г 
2022-12-10 00:00:00,2.0,Мех,"заварили латку, аменили уплотнения",45.0,МШЦ №4,декабрь 2022г 
2022-12-11 00:00:00,1.0,Тех,перегруз,116.0,МШР №1,декабрь 2022г 
2022-12-11 00:00:00,1.0,Тех,загрузка шаров,720.0,МШЦ №2,декабрь 2022г 
2022-12-11 00:00:00,1.0,Тех,перегруз и подтяжка болтов,156.0,МШР №3,декабрь 2022г 
2022-12-11 00:00:00,1.0,Тех,перегруз,134.0,МШЦ №4,декабрь 2022г 
2022-12-11 00:00:00,2.0,Тех,нехватка руды,10.0,МШР №1,декабрь 2022г 
2022-12-11 00:00:00,2.0,Тех,загрузка шаров,80.0,МШЦ №2,декабрь 2022г 
2022-12-11 00:00:00,2.0,Электрик,сработал датчик давления,10.0,МШР №3,декабрь 2022г 
2022-12-11 00:00:00,2.0,Тех,перергруз,20.0,МШР №3,декабрь 2022г 
2022-12-11 00:00:00,2.0,Тех,переход схемы и перегруз,81.0,МШР №5,декабрь 2022г 
2022-12-12 00:00:00,1.0,Тех,перегруз,40.0,МШР №1,декабрь 2022г 
2022-12-12 00:00:00,1.0,Тех,перегруз,56.0,МШР №3,декабрь 2022г 
2022-12-12 00:00:00,1.0,Тех,перегруз,185.0,МШР №5,декабрь 2022г 
2022-12-12 00:00:00,2.0,Тех,перегруз,87.0,МШР №1,декабрь 2022г 
2022-12-12 00:00:00,2.0,Другие,КЕГОК,100.0,МШР №1,декабрь 2022г 
2022-12-12 00:00:00,2.0,Другие,КЕГОК,88.0,МШЦ №2,декабрь 2022г 
2022-12-12 00:00:00,2.0,Тех,перегруз,112.0,МШР №3,декабрь 2022г 
2022-12-12 00:00:00,2.0,Другие,КЕГОК,92.0,МШР №3,декабрь 2022г 
2022-12-12 00:00:00,2.0,Другие,КЕГОК,98.0,МШЦ №4,декабрь 2022г 
2022-12-12 00:00:00,2.0,Другие,КЕГОК,100.0,МШР №5,декабрь 2022г 
2022-12-13 00:00:00,1.0,Тех,перегруз,64.0,МШР №1,декабрь 2022г 
2022-12-13 00:00:00,1.0,Тех,перегруз,73.0,МШР №5,декабрь 2022г 
2022-12-13 00:00:00,2.0,Тех,перегруз,45.0,МШР №1,декабрь 2022г 
2022-12-13 00:00:00,2.0,Тех,шуровка бункера,8.0,МШЦ №4,декабрь 2022г 
2022-12-13 00:00:00,2.0,Тех,перегруз,33.0,МШР №5,декабрь 2022г 
2022-12-14 00:00:00,1.0,Тех,перегруз,10.0,МШР №1,декабрь 2022г 
2022-12-14 00:00:00,1.0,Тех,перегруз,5.0,МШР №3,декабрь 2022г 
2022-12-14 00:00:00,1.0,Тех,перегруз,46.0,МШР №5,декабрь 2022г 
2022-12-14 00:00:00,2.0,Электрик,,13.0,МШР №1,декабрь 2022г 
2022-12-14 00:00:00,2.0,Тех,перегруз,103.0,МШР №1,декабрь 2022г 
2022-12-14 00:00:00,2.0,Электрик,,24.0,МШЦ №2,декабрь 2022г 
2022-12-14 00:00:00,2.0,Тех,перегруз,57.0,МШР №3,декабрь 2022г 
2022-12-14 00:00:00,2.0,Тех,перегруз,50.0,МШЦ №4,декабрь 2022г 
2022-12-15 00:00:00,1.0,Электрик,отключение маслостанции,10.0,МШЦ №2,декабрь 2022г 
2022-12-15 00:00:00,1.0,Тех,залило пульпой маслостанцию,348.0,МШЦ №2,декабрь 2022г 
2022-12-15 00:00:00,1.0,Мех,сварочные работы и подтяжка болтов,27.0,МШР №3,декабрь 2022г 
2022-12-15 00:00:00,1.0,Тех,переход схемы,55.0,МШР №5,декабрь 2022г 
2022-12-15 00:00:00,2.0,Электрик,низкое давление масла,29.0,МШР №3,декабрь 2022г 
2022-12-15 00:00:00,2.0,Тех,переход схемы,109.0,МШР №5,декабрь 2022г 
2022-12-16 00:00:00,1.0,Тех,переход схемы,20.0,МШР №5,декабрь 2022г 
2022-12-18 00:00:00,1.0,Тех,перегруз,20.0,МШР №1,декабрь 2022г 
2022-12-18 00:00:00,1.0,Тех,перегруз,15.0,МШР №3,декабрь 2022г 
2022-12-18 00:00:00,2.0,Тех,перегруз рудой,272.0,МШР №1,декабрь 2022г 
2022-12-19 00:00:00,1.0,Тех,перегруз,20.0,МШР №1,декабрь 2022г 
2022-12-19 00:00:00,1.0,Тех,перегруз,50.0,МШР №3,декабрь 2022г 
2022-12-19 00:00:00,2.0,Тех,перегруз,15.0,МШР №1,декабрь 2022г 
2022-12-19 00:00:00,2.0,Тех,перегруз,40.0,МШР №3,декабрь 2022г 
2022-12-20 00:00:00,2.0,Тех,перегруз,13.0,МШР №1,декабрь 2022г 
2022-12-20 00:00:00,2.0,Мех,замена загрузочной трубы,518.0,МШЦ №2,декабрь 2022г 
2022-12-20 00:00:00,2.0,Тех,перегруз,77.0,МШР №3,декабрь 2022г 
2022-12-20 00:00:00,2.0,Тех,переход схемы,129.0,МШР №5,декабрь 2022г 
2022-12-21 00:00:00,2.0,Тех,"перегруз, вывод из схемы КСН",75.0,МШР №1,декабрь 2022г 
2022-12-21 00:00:00,2.0,Тех,перегруз,35.0,МШР №3,декабрь 2022г 
2022-12-22 00:00:00,1.0,Тех,перегруз,35.0,МШР №1,декабрь 2022г 
2022-12-22 00:00:00,1.0,Тех,перегруз,55.0,МШР №3,декабрь 2022г 
2022-12-22 00:00:00,2.0,Тех,перегруз,38.0,МШР №1,декабрь 2022г 
2022-12-22 00:00:00,2.0,Тех,перегруз,9.0,МШР №3,декабрь 2022г 
2022-12-22 00:00:00,2.0,Тех,перегруз,32.0,МШР №5,декабрь 2022г 
2022-12-23 00:00:00,1.0,Тех,перегруз,25.0,МШР №1,декабрь 2022г 
2022-12-23 00:00:00,1.0,Тех,перегруз,20.0,МШР №3,декабрь 2022г 
2022-12-23 00:00:00,1.0,Тех,перегруз,15.0,МШР №5,декабрь 2022г 
2022-12-23 00:00:00,2.0,Тех,перегруз,10.0,МШР №1,декабрь 2022г 
2022-12-23 00:00:00,2.0,Тех,перегруз,59.0,МШР №3,декабрь 2022г 
2022-12-23 00:00:00,2.0,Мех,"сварочные работы на распред коробе насоса №7,№8",75.0,МШЦ №4,декабрь 2022г 
2022-12-23 00:00:00,2.0,Тех,перегруз,10.0,МШР №5,декабрь 2022г 
2022-12-24 00:00:00,1.0,Тех,перегруз,12.0,МШР №1,декабрь 2022г 
2022-12-24 00:00:00,1.0,Тех,подтяжка болтов,14.0,МШР №3,декабрь 2022г 
2022-12-24 00:00:00,2.0,Тех,перегруз,12.0,МШР №1,декабрь 2022г 
2022-12-24 00:00:00,2.0,Тех,перегруз,25.0,МШР №3,декабрь 2022г 
2022-12-24 00:00:00,2.0,Тех,забилась течка питания мельницы,18.0,МШЦ №4,декабрь 2022г 
2022-12-25 00:00:00,1.0,Тех,сварочные работы на торцевой крышке барабана,25.0,МШР №1,декабрь 2022г 
2022-12-25 00:00:00,2.0,Тех,перегруз,40.0,МШР №1,декабрь 2022г 
2022-12-25 00:00:00,2.0,Тех,перегруз,18.0,МШР №3,декабрь 2022г 
2022-12-26 00:00:00,1.0,Тех,"перегруз, чистка желоба",28.0,МШР №1,декабрь 2022г 
2022-12-26 00:00:00,2.0,Тех,перегруз,69.0,МШР №1,декабрь 2022г 
2022-12-26 00:00:00,2.0,Тех,перегруз,16.0,МШР №3,декабрь 2022г 
2022-12-27 00:00:00,1.0,Тех,перегруз,10.0,МШР №3,декабрь 2022г 
2022-12-27 00:00:00,1.0,Тех,перегруз,15.0,МШЦ №4,декабрь 2022г 
2022-12-27 00:00:00,2.0,Тех,перегруз,95.0,МШР №1,декабрь 2022г 
2022-12-27 00:00:00,2.0,Тех,перегруз,17.0,МШР №3,декабрь 2022г 
2022-12-27 00:00:00,2.0,Тех,перегруз,10.0,МШЦ №4,декабрь 2022г 
2022-12-28 00:00:00,1.0,Тех,"перегруз, чистка желоба",35.0,МШР №1,декабрь 2022г 
2022-12-28 00:00:00,1.0,Тех,"перегруз, чистка желоба",27.0,МШР №3,декабрь 2022г 
2022-12-28 00:00:00,2.0,Тех,подтяжка болтов,13.0,МШР №1,декабрь 2022г 
2022-12-28 00:00:00,2.0,Тех,перегруз,20.0,МШР №3,декабрь 2022г 
2022-12-28 00:00:00,2.0,Тех,забилась течка,5.0,МШЦ №4,декабрь 2022г 
2022-12-28 00:00:00,2.0,Тех,перегруз,34.0,МШР №5,декабрь 2022г 
2022-12-29 00:00:00,1.0,Тех,"перегруз, чистка желоба",13.0,МШР №1,декабрь 2022г 
2022-12-29 00:00:00,1.0,Тех,перегруз,20.0,МШР №3,декабрь 2022г 
2022-12-29 00:00:00,2.0,Тех,перегруз,21.0,МШР №1,декабрь 2022г 
2022-12-30 00:00:00,1.0,Тех,перегруз,26.0,МШР №1,декабрь 2022г 
2022-12-30 00:00:00,1.0,Тех,перегруз,17.0,МШР №3,декабрь 2022г 
2022-12-30 00:00:00,1.0,Тех,забилась течка,10.0,МШЦ №4,декабрь 2022г 
2022-12-30 00:00:00,2.0,Тех,перегруз,31.0,МШР №1,декабрь 2022г 
2022-12-30 00:00:00,2.0,Тех,перегруз,14.0,МШР №3,декабрь 2022г 
2022-12-31 00:00:00,1.0,Тех,перегруз,5.0,МШР №1,декабрь 2022г 
2022-12-31 00:00:00,1.0,Тех,чистка течки,25.0,МШР №3,декабрь 2022г 
2022-12-31 00:00:00,2.0,Тех,перегруз,25.0,МШР №1,декабрь 2022г 
2023-01-01 00:00:00,1.0,Тех,перегруз,8.0,МШР №1,январь 2023г
2023-01-01 00:00:00,1.0,Тех,чистка желоба и переход насоса,13.0,МШЦ №4,январь 2023г
2023-01-01 00:00:00,2.0,Тех,перегруз,28.0,МШР №1,январь 2023г
2023-01-01 00:00:00,2.0,Тех,перегруз,25.0,МШР №3,январь 2023г
2023-01-01 00:00:00,2.0,Тех,забилась течка,8.0,МШЦ №4,январь 2023г
2023-01-02 00:00:00,1.0,Тех,забился Гц и течка,30.0,МШЦ №4,январь 2023г
2023-01-02 00:00:00,2.0,Мех,ревизия КСН,108.0,МШР №1,январь 2023г
2023-01-02 00:00:00,2.0,Мех,ППР,327.0,МШЦ №4,январь 2023г
2023-01-02 00:00:00,2.0,Тех,выработка мельницы,10.0,МШЦ №4,январь 2023г
2023-01-03 00:00:00,1.0,Тех,перегруз,30.0,МШР №1,январь 2023г
2023-01-03 00:00:00,1.0,Тех,переход насоса,10.0,МШЦ №4,январь 2023г
2023-01-03 00:00:00,2.0,Электрик,замена ремня на ремневой передачи на электродвигателе ЛК№18,68.0,МШЦ №4,январь 2023г
2023-01-04 00:00:00,1.0,Электрик,замена барабана сцепления муфты,207.0,МШЦ №2,январь 2023г
2023-01-04 00:00:00,1.0,Тех,"сварочные работы на барабане, перегруз мельницы",48.0,МШР №3,январь 2023г
2023-01-04 00:00:00,2.0,Тех,подтяжка болтов на торцевой крышке барабана,17.0,МШР №1,январь 2023г
2023-01-04 00:00:00,2.0,Мех,"частичная замена футеревки 4 шт. на барабане, подтяжка болтов, частичная замена сегментов на спирали 3 шт и 1 шт на спирали КСН",270.0,МШР №3,январь 2023г
2023-01-04 00:00:00,2.0,Электрик,замена барабана муфты сцепления воздушной системы,114.0,МШР №3,январь 2023г
2023-01-04 00:00:00,2.0,Тех,подтяжка болтов на барабане,33.0,МШР №3,январь 2023г
2023-01-04 00:00:00,2.0,Тех,забилась загрузочная течка,33.0,МШЦ №4,январь 2023г
2023-01-07 00:00:00,1.0,Тех,"нехватка руды в бункере, сварочнные работы по ДО",270.0,МШР №1,январь 2023г
2023-01-07 00:00:00,1.0,Электрик,сломался воздушный патрубок,200.0,МШЦ №2,январь 2023г
2023-01-07 00:00:00,2.0,Мех,ППР,683.0,МШЦ №4,январь 2023г
2023-01-08 00:00:00,1.0,Мех,ППР,720.0,МШЦ №4,январь 2023г
2023-01-08 00:00:00,2.0,Мех,ППР,420.0,МШЦ №4,январь 2023г
2023-01-09 00:00:00,1.0,Другие,из-за погодных условии,720.0,МШР №1,январь 2023г
2023-01-09 00:00:00,1.0,Другие,из-за погодных условии,720.0,МШЦ №2,январь 2023г
2023-01-09 00:00:00,1.0,Другие,из-за погодных условии,720.0,МШР №3,январь 2023г
2023-01-09 00:00:00,1.0,Другие,из-за погодных условии,720.0,МШЦ №4,январь 2023г
2023-01-09 00:00:00,1.0,Другие,из-за погодных условии,720.0,МШР №5,январь 2023г
2023-01-09 00:00:00,2.0,Другие,из-за погодных условии,279.0,МШР №1,январь 2023г
2023-01-09 00:00:00,2.0,Другие,из-за погодных условии,279.0,МШЦ №2,январь 2023г
2023-01-09 00:00:00,2.0,Другие,из-за погодных условии,279.0,МШР №3,январь 2023г
2023-01-09 00:00:00,2.0,Другие,из-за погодных условии,279.0,МШЦ №4,январь 2023г
2023-01-09 00:00:00,2.0,Другие,из-за погодных условии,279.0,МШР №5,январь 2023г
2023-01-18 00:00:00,2.0,Тех,подтяжка болтов на барабане,41.0,МШР №1,январь 2023г
2023-01-18 00:00:00,2.0,Электрик,самопроизвольная остановка мельницы,31.0,МШЦ №2,январь 2023г
2023-01-19 00:00:00,1.0,Тех,забилась течка,17.0,МШР №3,январь 2023г
2023-01-20 00:00:00,1.0,Мех,сварочные работы на течке,20.0,МШЦ №4,январь 2023г
2023-01-20 00:00:00,2.0,Тех,забилась течка,10.0,МШР №3,январь 2023г
2023-01-21 00:00:00,1.0,Электрик,по электрочасти,7.0,МШР №3,январь 2023г
2023-01-21 00:00:00,2.0,Тех,нехватка руды,20.0,МШР №3,январь 2023г
2023-01-22 00:00:00,1.0,Тех,"перегруз, чистка желоба",18.0,МШР №1,январь 2023г
2023-01-22 00:00:00,1.0,Тех,"перегруз, переход на другой бункер",18.0,МШР №3,январь 2023г
2023-01-23 00:00:00,1.0,Тех,чистка желоба,13.0,МШР №1,январь 2023г
2023-01-23 00:00:00,1.0,Тех,переход на другой бункер,21.0,МШР №3,январь 2023г
2023-01-24 00:00:00,2.0,Тех,переход бункера,10.0,МШР №3,январь 2023г
2023-01-24 00:00:00,2.0,Тех,переход насоса,19.0,МШЦ №4,январь 2023г
2023-01-27 00:00:00,2.0,Другие,отключение ВЛ 220 кВ Кегок,87.0,МШР №1,январь 2023г
2023-01-27 00:00:00,2.0,Другие,отключение ВЛ 220 кВ Кегок,87.0,МШЦ №2,январь 2023г
2023-01-27 00:00:00,2.0,Другие,отключение ВЛ 220 кВ Кегок,87.0,МШР №3,январь 2023г
2023-01-27 00:00:00,2.0,Другие,отключение ВЛ 220 кВ Кегок,87.0,МШЦ №4,январь 2023г
2023-01-27 00:00:00,2.0,Другие,отключение ВЛ 220 кВ Кегок,87.0,МШР №5,январь 2023г
2023-01-31 00:00:00,1.0,Тех,промышленные испытания,146.0,МШР №3,январь 2023г
2023-01-31 00:00:00,1.0,Тех,промышленные испытания,148.0,МШЦ №4,январь 2023г
2023-02-01 00:00:00,1.0,Тех,"перегруз, чистка желоба",50.0,МШР №1,февраль 2023г 
2023-02-01 00:00:00,1.0,Тех,перегруз,10.0,МШР №3,февраль 2023г 
2023-02-01 00:00:00,1.0,Тех,перенруз мельницы рудой,600.0,МШР №5,февраль 2023г 
2023-02-01 00:00:00,2.0,Тех,"выработка мельницы, перегруз",420.0,МШР №5,февраль 2023г 
2023-02-02 00:00:00,2.0,Тех,перегруз,32.0,МШР №3,февраль 2023г 
2023-02-02 00:00:00,2.0,Тех,"перегруз, подтяжка болтов",100.0,МШР №5,февраль 2023г 
2023-02-03 00:00:00,1.0,Тех,"перегруз, выработка мельницы",119.0,МШР №1,февраль 2023г 
2023-02-03 00:00:00,1.0,Тех,"шуровка бункера, перегруз",28.0,МШР №3,февраль 2023г 
2023-02-03 00:00:00,1.0,Тех,"шуровка бункера, перегруз",26.0,МШЦ №4,февраль 2023г 
2023-02-03 00:00:00,2.0,Мех,ТО,531.0,МШР №1,февраль 2023г 
2023-02-03 00:00:00,2.0,Тех,перегруз,23.0,МШР №3,февраль 2023г 
2023-02-04 00:00:00,1.0,Тех,"перегруз, выработка мельницы",118.0,МШР №3,февраль 2023г 
2023-02-04 00:00:00,2.0,Мех,ТО,470.0,МШР №3,февраль 2023г 
2023-02-04 00:00:00,2.0,Электрик,отключение маслостанции,23.0,МШЦ №4,февраль 2023г 
2023-02-05 00:00:00,1.0,Электрик,замена пускателя,23.0,МШР №1,февраль 2023г 
2023-02-05 00:00:00,1.0,Тех,выработка мельницы,100.0,МШЦ №4,февраль 2023г 
2023-02-05 00:00:00,2.0,Электрик,замена тормозной колодки на барабане,147.0,МШР №1,февраль 2023г 
2023-02-05 00:00:00,2.0,Мех,ТО,270.0,МШЦ №4,февраль 2023г 
2023-02-06 00:00:00,1.0,Тех,"переход насоса, замена тумблера",35.0,МШЦ №4,февраль 2023г 
2023-02-06 00:00:00,1.0,Тех,перегруз,101.0,МШР №5,февраль 2023г 
2023-02-08 00:00:00,2.0,Тех,подтяжка болтов на торцевой крышке барабана,33.0,МШР №1,февраль 2023г 
2023-02-09 00:00:00,2.0,Тех,шуровка бункера,15.0,МШР №3,февраль 2023г 
2023-02-09 00:00:00,2.0,Тех,шуровка бункера,35.0,МШР №5,февраль 2023г 
2023-02-10 00:00:00,1.0,Тех,подтяжка болтов,24.0,МШР №1,февраль 2023г 
2023-02-10 00:00:00,1.0,Тех,шуровка бункера,25.0,МШР №5,февраль 2023г 
2023-02-10 00:00:00,2.0,Тех,шуровка бункера,27.0,МШР №3,февраль 2023г 
2023-02-10 00:00:00,2.0,Тех,перегруз,40.0,МШР №5,февраль 2023г 
2023-02-11 00:00:00,2.0,Электрик,"ревизия э/дв на КСН-3, выводили из схемы",83.0,МШР №3,февраль 2023г 
2023-02-12 00:00:00,2.0,Тех,,80.0,МШР №1,февраль 2023г 
2023-02-14 00:00:00,2.0,Мех,"ревизия редуктора на КСН-3, выводили из схемы",133.0,МШР №3,февраль 2023г 
2023-02-15 00:00:00,1.0,Электрик,замена пускателя,12.0,МШР №1,февраль 2023г 
2023-02-16 00:00:00,1.0,Мех,по мехчасти,26.0,МШЦ №4,февраль 2023г 
2023-02-16 00:00:00,2.0,Мех,по мехчасти,61.0,МШР №3,февраль 2023г 
2023-02-16 00:00:00,2.0,Тех,забилась течка шарами,40.0,МШЦ №4,февраль 2023г 
2023-02-16 00:00:00,2.0,Тех,перегруз,50.0,МШР №5,февраль 2023г 
2023-02-18 00:00:00,2.0,Тех,,55.0,МШР №1,февраль 2023г 
2023-02-18 00:00:00,2.0,Электрик,по э/части,65.0,МШР №5,февраль 2023г 
2023-02-19 00:00:00,2.0,Тех,шуровка бункера,20.0,МШР №1,февраль 2023г 
2023-02-19 00:00:00,2.0,Мех,мех/части,35.0,МШР №3,февраль 2023г 
2023-02-19 00:00:00,2.0,Тех,"выработка мельницы, шуровка бункера",30.0,МШР №3,февраль 2023г 
2023-02-19 00:00:00,2.0,Тех,"забилась течка шарами, шуровка бункера",31.0,МШЦ №4,февраль 2023г 
2023-02-20 00:00:00,2.0,Мех,сварочные работы,25.0,МШЦ №4,февраль 2023г 
2023-02-20 00:00:00,2.0,Тех,"выработка мельницы, шуровка течки",13.0,МШЦ №4,февраль 2023г 
2023-02-21 00:00:00,1.0,Тех,поставили на выработку,10.0,МШР №1,февраль 2023г 
2023-02-21 00:00:00,2.0,Мех,ревизия,110.0,МШР №1,февраль 2023г 
2023-02-21 00:00:00,2.0,Электрик,ревизия,110.0,МШР №1,февраль 2023г 
2023-02-21 00:00:00,2.0,Тех,вырвботка мельницы,20.0,МШР №1,февраль 2023г 
2023-02-22 00:00:00,1.0,Тех,"выработка мельницы, протяжка болтов",29.0,МШР №1,февраль 2023г 
2023-02-24 00:00:00,2.0,Другие,посадка напряжения 35 кВ от НС-13,201.0,МШР №1,февраль 2023г 
2023-02-24 00:00:00,2.0,Другие,посадка напряжения 35 кВ от НС-13,201.0,МШЦ №2,февраль 2023г 
2023-02-24 00:00:00,2.0,Другие,посадка напряжения 35 кВ от НС-13,201.0,МШР №3,февраль 2023г 
2023-02-24 00:00:00,2.0,Другие,посадка напряжения 35 кВ от НС-13,201.0,МШЦ №4,февраль 2023г 
2023-02-24 00:00:00,2.0,Другие,посадка напряжения 35 кВ от НС-13,201.0,МШР №5,февраль 2023г 
2023-02-25 00:00:00,2.0,Мех,замена масла на маслостанции,469.0,МШР №5,февраль 2023г 
2023-02-26 00:00:00,2.0,Тех,подтяжка болтов на барабане,37.0,МШР №5,февраль 2023г 
2023-02-27 00:00:00,1.0,Тех,подтяжка болтов,10.0,МШР №1,февраль 2023г 
2023-02-27 00:00:00,1.0,Тех,подтяжка болтов,18.0,МШР №3,февраль 2023г 
2023-02-27 00:00:00,2.0,Мех,ТО,205.0,МШР №3,февраль 2023г 
2023-02-27 00:00:00,2.0,Электрик,ТО,205.0,МШР №3,февраль 2023г 
2023-02-27 00:00:00,2.0,Тех,ТО,205.0,МШР №3,февраль 2023г 
2023-02-28 00:00:00,1.0,Тех,прогрузка шаров 3 тонны,41.0,МШР №3,февраль 2023г 
2023-02-28 00:00:00,2.0,Мех,ТО,174.0,МШР №1,февраль 2023г 
2023-02-28 00:00:00,2.0,Электрик,ТО,174.0,МШР №1,февраль 2023г 
2023-02-28 00:00:00,2.0,Тех,ТО,174.0,МШР №1,февраль 2023г 
2023-03-01 00:00:00,1.0,Электрик,сработало МТЗ,18.0,МШР №3,март 2023г 
2023-03-01 00:00:00,1.0,Тех,,21.0,МШЦ №4,март 2023г 
2023-03-01 00:00:00,2.0,Тех,подтяжка болтов,18.0,МШР №5,март 2023г 
2023-03-02 00:00:00,2.0,Тех,шуровка бункера,18.0,МШР №3,март 2023г 
2023-03-03 00:00:00,1.0,Тех,шуровка бункера,5.0,МШР №3,март 2023г 
2023-03-03 00:00:00,2.0,Мех,сварочные работы на сливе ГЦ-2,122.0,МШЦ №2,март 2023г 
2023-03-07 00:00:00,1.0,Мех,прохудилось колено насоса №7,39.0,МШЦ №4,март 2023г 
2023-03-07 00:00:00,2.0,Тех,перегруз,21.0,МШР №1,март 2023г 
2023-03-07 00:00:00,2.0,Другие,"аварийная остановка, посадка напряжения 35 кВ от НС-13",100.0,МШР №1,март 2023г 
2023-03-07 00:00:00,2.0,Мех,"сварочные работы на ГЦ-3, замена вала на насосе №4",35.0,МШЦ №2,март 2023г 
2023-03-07 00:00:00,2.0,Другие,"аварийная остановка, посадка напряжения 35 кВ от НС-13",100.0,МШЦ №2,март 2023г 
2023-03-07 00:00:00,2.0,Другие,"аварийная остановка, посадка напряжения 35 кВ от НС-13",100.0,МШР №3,март 2023г 
2023-03-07 00:00:00,2.0,Другие,"аварийная остановка, посадка напряжения 35 кВ от НС-13",100.0,МШЦ №4,март 2023г 
2023-03-07 00:00:00,2.0,Другие,"аварийная остановка, посадка напряжения 35 кВ от НС-13",100.0,МШР №5,март 2023г 
2023-03-08 00:00:00,1.0,Другие,"аварийная остановка, посадка напряжения 35 кВ от НС-13, по погодным условиям",425.0,МШР №1,март 2023г 
2023-03-08 00:00:00,1.0,Другие,"аварийная остановка, посадка напряжения 35 кВ от НС-13, по погодным условиям",425.0,МШЦ №2,март 2023г 
2023-03-08 00:00:00,1.0,Другие,"аварийная остановка, посадка напряжения 35 кВ от НС-13, по погодным условиям",425.0,МШР №3,март 2023г 
2023-03-08 00:00:00,1.0,Другие,"аварийная остановка, посадка напряжения 35 кВ от НС-13, по погодным условиям",425.0,МШЦ №4,март 2023г 
2023-03-08 00:00:00,1.0,Другие,"аварийная остановка, посадка напряжения 35 кВ от НС-13, по погодным условиям",425.0,МШР №5,март 2023г 
2023-03-08 00:00:00,2.0,Другие,"аварийная остановка, посадка напряжения 35 кВ от НС-13, по погодным условиям",300.0,МШР №1,март 2023г 
2023-03-08 00:00:00,2.0,Другие,"аварийная остановка, посадка напряжения 35 кВ от НС-13, по погодным условиям",300.0,МШЦ №2,март 2023г 
2023-03-08 00:00:00,2.0,Другие,"аварийная остановка, посадка напряжения 35 кВ от НС-13, по погодным условиям",300.0,МШР №3,март 2023г 
2023-03-08 00:00:00,2.0,Другие,"аварийная остановка, посадка напряжения 35 кВ от НС-13, по погодным условиям",300.0,МШЦ №4,март 2023г 
2023-03-08 00:00:00,2.0,Другие,"аварийная остановка, посадка напряжения 35 кВ от НС-13, по погодным условиям",300.0,МШР №5,март 2023г 
2023-03-09 00:00:00,2.0,Тех,перегруз,13.0,МШР №3,март 2023г 
2023-03-10 00:00:00,2.0,Электрик,замена реле на конвейере №15,25.0,МШР №1,март 2023г 
2023-03-11 00:00:00,1.0,Мех,оторвался барабан на питателе ЛК 18,80.0,МШР №3,март 2023г 
2023-03-13 00:00:00,1.0,Тех,перегруз,13.0,МШР №1,март 2023г 
2023-03-13 00:00:00,1.0,Тех,"перегруз, замена роликов, замена юбки на питателе",49.0,МШР №3,март 2023г 
2023-03-13 00:00:00,2.0,Мех,замена улиткового питаттеля,135.0,МШР №1,март 2023г 
2023-03-14 00:00:00,1.0,Мех,замена улиткового питаттеля,485.0,МШР №1,март 2023г 
2023-03-14 00:00:00,1.0,Тех,перегруз,38.0,МШР №1,март 2023г 
2023-03-14 00:00:00,1.0,Электрик,сработало МТЗ,11.0,МШР №3,март 2023г 
2023-03-14 00:00:00,1.0,Электрик,сработало МТЗ,80.0,МШЦ №4,март 2023г 
2023-03-15 00:00:00,2.0,Мех,ТО,15.0,МШР №1,март 2023г 
2023-03-15 00:00:00,2.0,Электрик,ТО,15.0,МШР №1,март 2023г 
2023-03-15 00:00:00,2.0,Тех,ТО,15.0,МШР №1,март 2023г 
2023-03-15 00:00:00,2.0,Мех,замена песочной трубы,242.0,МШЦ №4,март 2023г 
2023-03-17 00:00:00,2.0,Тех,перегруз,25.0,МШР №1,март 2023г 
2023-03-17 00:00:00,2.0,Тех,перегруз,30.0,МШР №3,март 2023г 
2023-03-18 00:00:00,2.0,Электрик,"ревизия цепей управления, замена контакторов песковых насадок 3,4",72.0,МШЦ №2,март 2023г 
2023-03-19 00:00:00,1.0,Другие,отключение электроэнергии,120.0,МШР №1,март 2023г 
2023-03-19 00:00:00,1.0,Другие,отключение электроэнергии,120.0,МШЦ №2,март 2023г 
