Дата	Номинальный ежедневный расход	показание счетчика	Фактический расход за сутки	Расход в час
2022-11-24 00:00:00	nan	575800.79	2718.484999999986	113.27020833333275
2022-11-25 00:00:00	nan	578511.634	2710.8439999999246	112.95183333333019
2022-11-26 00:00:00	nan	581135.15	2623.5160000000615	109.31316666666923
2022-11-27 00:00:00	nan	583700.562	2565.412000000011	106.89216666666714
2022-11-28 00:00:00	nan	586192.674	2492.1119999999646	103.83799999999853
2022-11-29 00:00:00	nan	587201.139	1008.4649999999674	42.01937499999864
2022-11-30 00:00:00	nan	587201.139	0	0
2022-12-01 00:00:00	nan	0	0	0
2022-12-02 00:00:00	nan	588811.679	1610.5400000000373	67.10583333333489
2022-12-03 00:00:00	nan	590893.839	2082.1600000000326	86.75666666666802
2022-12-04 00:00:00	nan	590893.839	0	0
2022-12-05 00:00:00	nan	593763.263	2869.423999999999	119.5593333333333
2022-12-06 00:00:00	nan	593795.295	32.03200000000652	1.3346666666669382
2022-12-07 00:00:00	nan	593992.483	197.18799999996554	8.21616666666523
2022-12-08 00:00:00	nan	593992.483	0	0
2022-12-09 00:00:00	nan	595279.135	1286.6520000000019	53.61050000000008
2022-12-10 00:00:00	nan	597026.711	1747.576000000001	72.8156666666667
2022-12-11 00:00:00	nan	599272.611	2245.9000000000233	93.57916666666763
2022-12-12 00:00:00	nan	601653.428	2380.8169999999227	99.20070833333011
2022-12-13 00:00:00	nan	603802.648	2149.2200000000885	89.55083333333702
2022-12-14 00:00:00	nan	603802.648	0	0
2022-12-15 00:00:00	nan	603929.1	126.45199999993201	5.268833333330501
2022-12-16 00:00:00	nan	604062.98	133.88000000000466	5.578333333333528
2022-12-17 00:00:00	nan	604204.132	141.15200000000186	5.881333333333411
2022-12-18 00:00:00	nan	605845.532	1641.4000000000233	68.39166666666763
2022-12-19 00:00:00	nan	608607.564	2762.0320000000065	115.08466666666693
2022-12-20 00:00:00	nan	611103.184	2495.6199999999953	103.98416666666647
2022-12-21 00:00:00	nan	613734.836	2631.652000000002	109.65216666666674
2022-12-22 00:00:00	nan	616342.645	2607.8090000000084	108.65870833333368
2022-12-23 00:00:00	nan	618956.673	2614.027999999933	108.91783333333053
2022-12-24 00:00:00	nan	621486.037	2529.3640000000596	105.39016666666915
2022-12-25 00:00:00	nan	624087.729	2601.692000000039	108.40383333333496
2022-12-26 00:00:00	nan	626880.741	2793.011999999988	116.37549999999949
2022-12-27 00:00:00	nan	629931.482	3050.7409999999218	127.11420833333007
2022-12-28 00:00:00	nan	632487.878	2556.396000000066	106.51650000000275
2022-12-29 00:00:00	nan	635110.294	2622.4159999999683	109.26733333333202
2022-12-30 00:00:00	nan	636662.114	1551.8199999999488	64.65916666666453
2022-12-31 00:00:00	nan	637081.898	419.7840000001015	17.49100000000423
2023-01-01 00:00:00	nan	637538.77	456.8719999999739	19.036333333332248
2023-01-02 00:00:00	nan	637538.77	0	0
2023-01-03 00:00:00	nan	637754.134	215.3639999999432	8.973499999997633
2023-01-04 00:00:00	nan	637754.134	0	0
2023-01-05 00:00:00	nan	637963.018	208.88400000007823	8.70350000000326
2023-01-06 00:00:00	nan	638654.578	691.5599999999395	28.81499999999748
2023-01-07 00:00:00	nan	638654.578	0	0
2023-01-08 00:00:00	nan	638654.578	0	0
2023-01-09 00:00:00	nan	640746.254	2091.6759999999776	87.15316666666574
2023-01-10 00:00:00	nan	643472.311	2726.05700000003	113.58570833333458
2023-01-11 00:00:00	nan	646664.971	3192.6600000000326	133.02750000000137
2023-01-12 00:00:00	nan	649661.303	2996.3319999999367	124.84716666666402
2023-01-13 00:00:00	nan	652797.135	3135.832000000053	130.65966666666887
2023-01-14 00:00:00	nan	655867.271	3070.1359999999404	127.92233333333085
2023-01-15 00:00:00	nan	659009.648	3142.377000000095	130.93237500000396
2023-01-16 00:00:00	nan	662115.508	3105.859999999986	129.41083333333276
2023-01-17 00:00:00	nan	663058.012	942.5039999999572	39.27099999999822
2023-01-18 00:00:00	nan	663197.348	139.33600000001024	5.8056666666670935
2023-01-19 00:00:00	nan	663472.264	274.91599999996834	11.454833333332013
2023-01-20 00:00:00	nan	663941.86	469.59600000001956	19.566500000000815
2023-01-21 00:00:00	nan	664330.016	388.155999999959	16.173166666664958
2023-01-22 00:00:00	nan	664831.324	501.3080000000773	20.887833333336555
2023-01-23 00:00:00	nan	665233.848	402.5239999999758	16.771833333332324
2023-01-24 00:00:00	nan	666059.764	825.9159999999683	34.41316666666535
2023-01-25 00:00:00	nan	666514.26	454.49600000004284	18.93733333333512
2023-01-26 00:00:00	nan	667039.544	525.2839999999851	21.886833333332714
2023-01-27 00:00:00	nan	667453.38	413.83600000001024	17.243166666667094
2023-01-28 00:00:00	nan	667902.204	448.82400000002235	18.70100000000093
2023-01-29 00:00:00	nan	668357.748	455.5439999999944	18.980999999999767
2023-01-30 00:00:00	nan	668629.78	272.0320000000065	11.334666666666939
2023-01-31 00:00:00	nan	668885.76	255.97999999998137	10.665833333332557
2023-02-01 00:00:00	nan	668885.76	0	0
2023-02-02 00:00:00	nan	668970.612	84.8519999999553	3.5354999999981374
2023-02-03 00:00:00	nan	669158.716	188.1040000000503	7.837666666668762
2023-02-04 00:00:00	nan	669314.168	155.451999999932	6.477166666663834
2023-02-05 00:00:00	nan	669456.672	142.50400000007357	5.937666666669732
2023-02-06 00:00:00	nan	669662.992	206.31999999994878	8.596666666664532
2023-02-07 00:00:00	nan	669662.992	0	0
2023-02-08 00:00:00	nan	669804.752	141.7600000000093	5.906666666667054
2023-02-09 00:00:00	nan	670076.356	271.6040000000503	11.31683333333543
2023-02-10 00:00:00	nan	670279.717	203.3609999999171	8.473374999996546
2023-02-11 00:00:00	nan	670450.073	170.35600000002887	7.098166666667869
2023-02-12 00:00:00	nan	670588.257	138.18400000000838	5.757666666667016
2023-02-13 00:00:00	nan	670724.425	136.16800000006333	5.673666666669305
2023-02-14 00:00:00	nan	670863.101	138.67599999997765	5.778166666665736
2023-02-15 00:00:00	nan	670985.401	122.29999999993015	5.095833333330423
2023-02-16 00:00:00	nan	671124.929	139.52800000004936	5.813666666668723
2023-02-17 00:00:00	nan	671597.861	472.9320000000298	19.70550000000124
2023-02-18 00:00:00	nan	672145.505	547.6439999999711	22.818499999998796
2023-02-19 00:00:00	nan	673133.549	988.0439999999944	41.16849999999977
2023-02-20 00:00:00	nan	673389.405	255.85600000002887	10.66066666666787
2023-02-21 00:00:00	nan	673531.357	141.951999999932	5.914666666663834
2023-02-22 00:00:00	nan	673852.921	321.56400000001304	13.398500000000544
2023-02-23 00:00:00	nan	674402.109	549.188000000082	22.882833333336748
2023-02-24 00:00:00	nan	674825.473	423.3639999999432	17.6401666666643
2023-02-25 00:00:00	nan	675257.577	432.1040000000503	18.004333333335428
2023-02-26 00:00:00	nan	675650.949	393.3719999999739	16.390499999998912
2023-02-27 00:00:00	nan	675880.709	229.7600000000093	9.573333333333721
2023-02-28 00:00:00	nan	676159.313	278.6039999999339	11.608499999997244
2023-03-01 00:00:00	nan	676716.017	556.704000000027	23.196000000001124
2023-03-02 00:00:00	nan	676985.257	269.2399999999907	11.218333333332945
2023-03-03 00:00:00	nan	677437.209	451.95200000004843	18.83133333333535
2023-03-04 00:00:00	nan	677825.145	387.93599999998696	16.163999999999458
2023-03-05 00:00:00	nan	677825.145	0	0
2023-03-06 00:00:00	nan	678628.229	803.0840000000317	33.46183333333465
2023-03-07 00:00:00	nan	679747.557	1119.3279999999795	46.63866666666581
2023-03-08 00:00:00	nan	679747.557	0	0
2023-03-09 00:00:00	nan	679920.613	173.0559999999823	7.210666666665929
2023-03-10 00:00:00	nan	680093.653	173.04000000003725	7.2100000000015525
2023-03-11 00:00:00	nan	680282.845	189.1919999999227	7.8829999999967795
2023-03-12 00:00:00	nan	680410.929	128.08400000003166	5.336833333334653
2023-03-13 00:00:00	nan	680595.093	184.16399999998976	7.673499999999573
2023-03-14 00:00:00	nan	681506.538	911.4449999999488	37.97687499999787
2023-03-15 00:00:00	nan	684446.3	2939.7620000001043	122.49008333333768
2023-03-16 00:00:00	nan	688844.446	4398.14599999995	183.25608333333125
2023-03-17 00:00:00	nan	692004.97	3160.523999999976	131.68849999999898
2023-03-18 00:00:00	nan	692622.682	617.7120000000577	25.738000000002405
2023-03-19 00:00:00	nan	694151.738	1529.0559999999823	63.71066666666593
2023-03-20 00:00:00	nan	697600.219	3448.481000000029	143.68670833333454
2023-03-21 00:00:00	nan	701134.035	3533.8159999999916	147.242333333333
2023-03-22 00:00:00	nan	704338.451	3204.4159999999683	133.517333333332
2023-03-23 00:00:00	nan	704789.891	451.4399999999441	18.80999999999767
2023-03-24 00:00:00	nan	705003.287	213.39600000006612	8.891500000002756
2023-03-25 00:00:00	nan	705304.939	301.65200000000186	12.56883333333341
